URLs,ChatgptSummaries,label_results1,label_results2
https://github.com/hpcaitech/ColossalAI/issues/2848,该PR针对CLI工具中的版本检查异常处理机制进行了增强，重点解决了在解析版本号时遇到的某些边界情况导致的命令失败问题。此修改旨在提升CLI组件的鲁棒性，确保版本检查流程在极端场景下也能稳定运行。,否,是
https://gitee.com/ascend/MindSpeed/issues/I9GKEE,在ascendspeed组件的moe/gate.py文件中，发现moe_top_k参数被硬编码限制为仅支持值1或2，这直接限制了专家选择机制的灵活性。该限制可能源于底层实现中对专家路由算法的简化设计或特定硬件优化考虑。这种硬编码约束可能导致模型无法充分利用更大规模的专家网络，影响混合专家模型的扩展性和性能优化。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1382,This issue involves updating the LICENSE file by changing the copyright year to 2025. The change is a routine maintenance task to ensure the legal documentation remains current. The update is straightforward and does not involve any code or functional components of the framework.,是,是
https://github.com/vllm-project/vllm/issues/15917,在更新 ROCm 文档时，发现文档中引用的 PyTorch URL 链接存在错误，现已对该链接进行了修正。此问题涉及 `rocm.inc.md` 文档组件，其核心是确保外部资源引用的准确性，潜在原因可能是文档维护过程中的疏忽导致链接信息未及时更新。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1407,在NVIDIA Megatron-LM多模态示例中，当解冻视觉编码器进行预训练或微调时，模型在第一步训练中立即出现NaN损失。该问题涉及多模态训练流程中的视觉编码器组件，即使尝试降低学习率或更换数据也无法解决，表明问题可能源于模型初始化或梯度计算而非数据或优化器配置。,是,是
https://github.com/pytorch/pytorch/issues/134029,"该问题涉及默认禁用PyTorch Dynamo的""duck sizing""功能，该功能可能导致张量形状推断异常。通过是代码修改和JustKnobs配置调整，旨在解决因动态形状处理引发的模型编译问题。此项修复针对Dynamo组件中张量尺寸推断逻辑进行优化，以提升大模型训练时的稳定性。",是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/2560,在TensorRT-LLM框架下，一个使用tp4和fp8精度的自定义模型在运行约20小时（处理约200万请求）后，服务器出现挂起现象。问题核心在于nccl allgather操作卡住，调试显示仅有主进程存在活跃内核而其他进程无活动，这提示了多进程通信中的同步问题。该现象与已知的nccl库问题（如issue #311）可能存在关联，需要进一步排查nccl版本（2.22.3）的潜在缺陷或日志处理器的配置差异导致的死锁。,是,是
https://github.com/hpcaitech/ColossalAI/issues/6216,该问题报告反映用户要求从生态系统中移除未经其书面授权的项目CPE文件，以维护资源管理的合法性和稳定性。用户强调只有经其明确授权的项目（如JIT CPE）才应被保留，其他项目应立即删除以防止未经许可的变更。潜在原因涉及生态系统对项目授权的监管不足，可能导致资源控制混乱。用户要求平台在5天内处理此授权争议以稳定生态。,否,否
https://gitee.com/mindspore/mindformers/issues/I9K8AS,在多机多卡训练场景下，MindSpore框架的Ascend HCCL通信组件在初始化阶段发生失败，导致RuntimeError异常并中断程序执行。该问题核心表现为Ascend集体通信库初始化异常，通常与硬件环境配置或网络通信状态是。潜在原因可能涉及多机间的网络连接异常、HCCL环境变量配置错误或Ascend加速卡资源分配问题。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/352,在分布式优化器组件中尝试添加缺失的_copy_model_params_to_main_params函数，该功能旨在将模型参数从工作副本同步到主参数集，以解决参数更新不一致的问题，这可能是由于分布式训练中参数状态管理不完善导致的。,是,是
https://github.com/pytorch/pytorch/issues/112554,该问题涉及ONNX导出器在_attention_scale操作后未能将数据类型从fp32转换回fp16，导致后续计算图在fp32上运行，造成性能损失和内存浪费。修复措施是在ONNX导出代码中确保必要的类型转换后正确恢复为fp16，从而提升模型效率。基准测试显示修复后在4隐藏层模型上获得了7.79%的性能提升，预计完整模型收益更高。,是,是
https://github.com/pytorch/pytorch/issues/115620,该问题针对PyTorch中存在的非确定性归约顺序问题，提出通过采用两阶段归约策略来确保计算结果的确定性。核心方案借鉴了ATen组件的实现方式，将循环内的直接归约改为先局部归约到寄存器变量，再写入最终数组，从而优化内存访问并消除顺序依赖性。测试结果显示该方法在保持性能基本不变的同时，有效解决了非确定性问题，涉及TensorIteratorReduce等关键组件。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1429,在MLA（多头潜在注意力）模块中，`softmax_factor` 被错误地使用 `mscale` 而非 `mscale_all_dim` 进行计算，这导致注意力机制中的缩放因子不正确，可能影响模型性能。该问题在DeepSeek-V3类模型的实现中被发现，其表现与参考源码中的预期行为不符。建议的修复方案是将计算中的 `mscale` 替换为 `mscale_all_dim`。,是,是
https://gitee.com/mindspore/mindformers/issues/I6WKKN,build_callback接口在GPU环境下无法正常工作，其核心问题在于该接口的实现仅支持CPU计算，导致当模型或数据处于GPU设备时会出现运行时错误。该缺陷涉及训练回调机制与设备管理组件的交互，主要原因是接口内部缺少必要的GPU张量处理逻辑与设备切换能力。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/2854,在Ubuntu 20.04的CUDA 12.2容器环境中，尝试使用TensorRT-LLM的`convert_checkpoint.py`脚本转换InternVL2-1B模型时失败。问题核心在于模型转换流程出现异常，而同一模型权重文件在原生Transformers推理测试中却能正常工作，这表明问题可能出在TensorRT-LLM的转换脚本或其对特定模型架构的兼容性上。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/708,当使用序列长度1024进行GPT模型训练时运行正常，但将序列长度增加至2048后脚本无法执行。该问题涉及模型训练流程中的序列长度配置模块，潜在原因可能是框架对长序列的支持存在限制或内存分配机制存在缺陷。,是,是
https://github.com/tensorflow/tensorflow/issues/61067,模型在TensorFlow中能够正常运行，但在转换为TFLite后，推理代码立即因段错误而崩溃。该问题涉及一个从PyTorch通过ONNX导出的模型，在TFLite转换和运行时出现故障。核心现象表明TFLite运行时可能存在内部错误，潜在原因可能与模型转换过程中的算子支持或内存处理缺陷有关。,是,是
https://github.com/vllm-project/vllm/issues/9478,该问题涉及前端输入格式支持不足，用户反馈当前系统无法处理类似OpenAI API支持的简化图像输入格式（如直接使用字符串或简化URL）。核心修改在于增强输入解析逻辑，使其能够兼容字符串、简化image_url及audio_url等多种内容类型，从而提升API的灵活性与用户体验。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/2885,用户报告 DeepSpeed 的并行编译功能失效，原本通过特定命令进行的预编译过程现在无法成功执行，必须改用其他方法才能完成构建。根据附带的日志文件，问题可能涉及构建系统或与编译环境是的组件，潜在原因包括近期代码变更或依赖项兼容性变化。,否,是
https://github.com/NVIDIA/Megatron-LM/issues/1304,在GPT2模型使用流水线并行时，当模型层数30无法被流水线并行度4整除时，模型层划分出现错误，实际划分后总层数仅为28层而非30层。问题源于新版本代码中仅依赖`num_layers`参数进行层数判断，而缺少对划分是否均匀的检查与警告机制。这导致用户必须手动处理不均衡划分，建议在此处增加相应的条件判断和必要提示。,是,是
https://github.com/tensorflow/tensorflow/issues/67846,该问题涉及梯度计算中`_GatherGrad`操作的性能优化。当存在足够的静态形状信息时，当前实现会不必要地创建数据依赖并使用`or`操作，导致计算图冗余。通过利用可用的形状信息，可以避免这些操作，从而减少计算图的节点数量并优化图结构。这一优化旨在提升梯度计算的效率。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1453,"在TE 2.0版本中，Float8Tensor对象移除了`_fp8_meta`属性，导致Megatron-LM等代码库中仍尝试访问该属性的操作（如参数收集功能）出现兼容性问题。问题的核心现象是执行`fp8-param-gather`时触发""AttributeError""，表明代码未能适配新的TE接口。这主要涉及训练流程中的参数处理组件，需更新是代码以兼容TE 2.0的Tensor结构。",是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/2220,用户询问如何在项目中获取并使用TRT-LLM中的nccl ops插件共享库。核心问题涉及构建流程后共享库的存放位置，以及它是否会随官方版本发布，以便用户能通过`_load_plugin_lib()`方法在Python代码中直接加载和使用该插件。,是,是
https://github.com/tensorflow/tensorflow/issues/85941,该问题涉及XLA CPU组件的调试选项排序功能，需要增加更多排序关键词以确保调试选项能够正确排序。当前实现可能因关键词不足导致选项显示顺序混乱，影响开发调试效率。修复该缺陷将提升XLA CPU调试选项的可读性和可用性。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/724,当前功能缺乏对每个训练周期中实际消耗样本数的追踪能力，建议在框架中增加支持以记录每个epoch处理的样本数量，这有助于更精确地监控训练进度和资源使用情况。,否,否
https://github.com/NVIDIA/TensorRT-LLM/issues/2114,该问题涉及TensorRT-LLM计划移除C++批处理管理器API的决策，用户对此表示担忧，因为其替代方案C++执行器API目前功能尚不完善，缺乏实现自定义采样算法（如MinP或结构化解码）的灵活性。用户希望了解具体的API移除时间表，并询问是否有计划使执行器API达到与批处理管理器同等的功能水平。,是,是
https://github.com/vllm-project/vllm/issues/9134,用户在使用vLLM进行本地Hugging Face模型推理时遇到困难，核心问题在于无法成功将该模型集成到vLLM框架中，并使其在多个GPU和多个节点上运行。这表明问题涉及vLLM的模型加载与多节点分布式推理组件，潜在原因可能与配置或环境集成有关。,是,是
https://gitee.com/mindspore/mindformers/issues/IABYPR,在MindSpore框架下使用分布式策略对ChatGLM2-6B模型进行LoRA微调时，出现了任务调度不均的问题，计算负载仅集中在0号显卡上而未能正确分配到其他GPU。从显卡调用情况可见任务分布异常，同时单Rank日志中报错表明分布式环境可能未成功初始化。该问题的核心现象是分布式训练未能有效利用多卡资源，潜在原因可能是启动脚本中的并行策略或设备分配参数配置有误。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1603,用户在使用Qwen-VL模型进行推理时，按照官方示例部署后运行`run.py`脚本，发现模型生成的描述与图片实际内容不符。问题核心在于模型输出错误，例如输入一张包含猫的图片却输出了描述狗和主人的文本。这通常涉及模型加载、输入数据预处理或推理管道中的某个组件存在异常，可能由模型权重未正确加载、输入格式解析错误或预处理步骤存在偏差导致。,是,是
https://github.com/tensorflow/tensorflow/issues/62162,在TensorFlow 2.14.0的dequantize反量化函数中，当处理一个恶意构造的、内容为空的算子模型时，会引发空指针解引用问题。该缺陷的核心现象是程序因访问空指针而崩溃，涉及模型解析或算子执行组件。潜在原因可能是模型验证不充分，未能有效拦截并处理异常的输入数据。,否,否
https://gitee.com/ascend/MindSpeed/issues/IAOEF8,函数 dot_product_attention_forward_wrapper 存在参数冗余问题，其输入的 attention_mask 参数在函数内部被新生成的同名变量覆盖，导致外部传入的该参数实际无效。这一设计缺陷发生在 transformer 注意力机制的组件中，增加了代码的冗余性和理解复杂度，需要优化以移除无效参数。,否,否
https://gitee.com/ascend/MindSpeed/issues/I9S8QK,用户在阅读AscendSpeed项目新加入的混合序列并行功能文档时，发现其中对Ulysses和Ring缺陷的分析及解决方案与其早前开源的long-context-attention项目内容高度相似。用户指出其项目与是论文已于今年四、五月公开发布，并希望开发团队若确实参考了其工作，能在文档或代码中予以引用和致谢，以体现对开源贡献的尊重。,是,是
https://github.com/vllm-project/vllm/issues/15905,该问题单请求在项目文档中添加Ollama meetup的是演示文稿幻灯片。这是一个文档更新任务，主要涉及项目文档组件，旨在补充社区活动资料以完善项目资源。该任务属于常规的文档维护工作，不涉及代码缺陷或功能开发。,否,是
https://github.com/pytorch/pytorch/issues/136269,在启用Inductor后，VLLM的GPU内存块数量从790减少，表明Inductor占用了更多内存，导致KV缓存可用内存减少。该问题涉及VLLM与PyTorch Inductor组件的集成，核心现象是内存使用效率降低。潜在原因可能是Inductor的内存分配策略或与VLLM的KV缓存管理存在冲突。是讨论可参考GitHub PR #8384中的详细日志和分析。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/895,在Yi-34B模型上使用TensorRT-LLM的SmoothQuant量化时，构建引擎过程中出现张量形状不匹配错误。该问题涉及模型转换后的权重文件加载，具体发生在加载`model.layers.0.attention.query_key_value.weight.int8.col.0.bin`文件时。无论是使用张量并行度为4还是1的配置，均会触发此错误，表明问题可能与量化转换过程或权重文件生成有关。,是,是
https://github.com/mindspore-lab/mindnlp/issues/523,"在Linux服务器环境中，""which""命令存在功能异常，无法正确识别或定位可执行文件的路径。该问题主要影响系统工具链的路径解析组件，可能导致依赖路径检测的自动化脚本或开发工具运行失败。潜在原因包括环境变量配置错误、命令本身损坏或权限设置不当。",否,是
https://gitee.com/ascend/MindSpeed/issues/I9K135,在torch_tpu环境中使用torchair组件时出现错误，具体涉及torch_npu-2.1.0.post3版本，该版本基于CPython 3.9构建并针对aarch64架构的Linux系统。问题可能源于torchair与TPU硬件后端的兼容性或版本不匹配。核心现象是组件初始化或执行过程中的报错，需要排查环境配置或依赖库的冲突。,否,否
https://github.com/deepspeedai/DeepSpeed/issues/3856,在使用 DeepSpeed 0.10.0 并启用 ZERO++ 优化时，训练过程中出现了“Current loss scale already at minimum - cannot decrease scale anymore”的错误。该问题表明混合精度训练中的损失缩放因子已达到最小值且无法继续降低，这通常与梯度溢出或不稳定有关。此错误直接关联 DeepSpeed 的 ZERO++ 组件及其动态损失缩放机制，潜在原因可能涉及模型配置、梯度数值稳定性或 ZERO++ 与混合精度训练的兼容性问题。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1282,用户在使用TensorRT-LLM时遇到一个断言错误，核心问题在于执行器配置的最大束宽为3，但用户希望提交束宽为1的请求以实现token healing功能。该限制导致无法获取首个令牌的生成logits来筛选目标令牌，其潜在原因可能是框架内部要求请求束宽必须与配置的最大束宽严格一致。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1589,在转换Qwen-110B GPTQ模型检查点时出现错误，核心问题是qkv_bias张量的形状（shape）无法被3整除。该错误发生在模型权重的转换过程中，具体涉及处理QKV（Query-Key-Value）注意力机制偏置项的组件。这通常是由于原始模型权重与目标框架（如TensorRT-LLM）的预期结构不匹配所致，可能源于模型配置或量化过程的分割逻辑缺陷。,是,是
https://github.com/hpcaitech/ColossalAI/issues/3181,该PR旨在解决#3016和#3012报告中关于构建隔离的问题，通过重构创建setup.cfg文件来确保构建过程的正确性。此次修改涉及项目配置组件，主要潜在原因是原有配置可能导致非预期的隔离构建。PR已关联是issue并完成作者自审。,是,是
https://github.com/vllm-project/vllm/issues/13749,在 vLLM 文档的兼容性矩阵页面中，表格的表头出现了重叠的显示问题，这主要是由于页面CSS样式存在缺陷。用户通过自定义CSS测试确认了问题根源并提出了修复方案，表示愿意提交PR来解决此样式冲突。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/1424,在使用A800 GPU和TensorRT-LLM v0.8进行大模型推理时，当配置超大序列长度（如256k）并启用超大窗口注意力机制（如65k窗口）时，系统在执行多块解码过程中遇到了共享内存错误。问题的核心在于计算参数`timesteps_per_block`时错误地使用了最大输入长度而非实际的窗口化块大小，这导致函数`_smem_size_in_bytes`中共享内存使用量的计算出现偏差，最终超出了硬件限制。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/2355,用户尝试在单张A100 80GB GPU上构建并运行nvidia/Llama-3_1-Nemotron-51B-Instruct模型，但面临显存不足的问题。模型卡建议FP8推理需H100 GPU，而BF16推理则需要双卡配置。用户尝试通过转换检查点和调整TensorRT引擎设置来降低显存占用至约84.7GB，但始终无法满足单张A100 80GB的显存限制，核心问题在于模型规模超出了单张A100的硬件能力。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/387,在Megatron-LM框架中进行GPT预训练时，用户询问是否可以在脚本中将`--dataset-impl`参数设置为`lazy`模式。核心问题在于，虽然GPTDataset类被设计为使用该模式，但底层的IndexedDataset组件在实现中并未支持`get()`方法，这可能导致功能不兼容或运行错误。潜在原因是数据加载组件的接口不一致，使得lazy模式在预训练场景下可能无法正常工作。,是,是
https://github.com/vllm-project/vllm/issues/12963,该问题单旨在将pynvml库集成到vllm代码库中，以解决GitHub问题#12847中报告的是缺陷。这一改动主要涉及核心组件，目的是通过引入pynvml来增强对NVIDIA GPU的管理和监控能力。集成该库预计能改善vllm在大模型推理过程中对GPU资源的可见性和控制，从而提升系统稳定性。,是,是
https://github.com/tensorflow/tensorflow/issues/63520,摘要：该问题要求移除请求验证代码中对正数重分片成本的检查，并在问题描述中明确说明某些边可以具有负成本。这涉及自动分片系统的核心约束逻辑调整，可能源于当前算法对成本模型假设的局限性。修改将影响系统对分片策略的评估标准，需同步更新文档以确保理论模型与实际实现的一致性。,是,是
https://github.com/tensorflow/tensorflow/issues/64999,该修改为IFRT IR分片机制引入了属性接口，将原本直接作为参数使用的类型改为通过新引入的接口进行封装。这一调整使得IFRT IR能够支持多种分片类型，从而增强了框架在处理不同分片策略时的灵活性和扩展性。,是,是
https://github.com/tensorflow/tensorflow/issues/62729,该问题报告指出在TFLite模型推理中存在tf.float64数据类型支持不一致的现象。具体表现为当模型使用tf.float64时，Python推理接口能正常输出高精度结果，而C++推理接口却出现段错误。模型转换阶段若强制指定tf.float64类型会触发转换错误，表明C++推理路径对该数据类型支持不完整。核心矛盾在于C++推理后端缺乏对64位浮点数的完整支持，导致精度需求与运行稳定性无法兼顾。,是,是
https://github.com/tensorflow/tensorflow/issues/61212,"TensorFlow Profiler在TensorBoard中无法显示性能分析数据，选择Profile选项时仅显示""No profile data was found""提示。该问题在TensorFlow 2.12、2.13及nightly版本中均存在，用户严格按官方指南操作后仍复现。核心现象表明性能数据生成或加载环节异常，可能涉及Profiler的数据收集模块或TensorBoard的集成组件。",是,是
https://gitee.com/mindspore/mindformers/issues/I8HYLL,在运行Baichuan2模型推理时，使用默认镜像出现了cell_reuse是的错误，该问题涉及MindFormers框架的组件。重新编译MindFormers包后错误消失，表明镜像中的默认包可能存在缺陷或版本不匹配。这一错误理应在官方镜像中预先修复，用户无需额外操作即可避免。,是,是
https://gitee.com/mindspore/mindformers/issues/I8RL47,Skywork模型文档中的Lite推理代码存在两处问题：当保留`device ascend`配置时运行会报错，而移除该配置后使用最新MindFormers版本进行推理仍会报错。该问题涉及MindFormers框架的Skywork模型组件，初步判断可能与设备配置参数或版本兼容性有关。,是,是
https://github.com/vllm-project/vllm/issues/1886,"在SamplingParams组件的文档字符串中，第72行存在拼写错误，将""special""误写为""special""。该问题由issue [#1872] 报告，需要修正以确保证档的准确性。",是,是
https://github.com/hpcaitech/ColossalAI/issues/2669,该发布PR主要更新了Docusaurus的文档文件格式和库版本，属于常规版本发布流程。PR描述中确认已完成代码自查并关联了相应问题追踪，但未涉及具体缺陷修复或功能开发。此次更新旨在维护文档工具链的稳定性和一致性。,是,是
https://gitee.com/mindspore/mindformers/issues/IBMH65,在MindFormers框架的测试用例上库流程中，要求所有提交必须关联对应的Pull Request（PR）。本次任务的核心是补充三个针对deepseekv3模型的测试用例，以满足代码库的质量保证要求。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1036,该问题单目前处于进行中状态，主要围绕Llama 3模型的是试验性工作，具体细节尚未在描述中明确。摘要内容需待进一步信息补充，以概括核心现象、涉及组件及潜在原因。,是,是
https://github.com/tensorflow/tensorflow/issues/62761,"在TensorFlow官网主页中，""View releases""按钮存在加载延迟问题，该按钮的显示状态依赖于异步获取的数据，导致其需要等待数据加载完成后才会出现。这可能是由于前端组件对数据依赖状态的处理逻辑存在缺陷所致。",是,是
https://github.com/hpcaitech/ColossalAI/issues/5279,该问题单涉及ColossalQA中GPT-2分词器的自动加载功能修复，核心任务是解决该组件在特定场景下无法正确自动加载的问题。潜在原因可能与模型配置或路径解析逻辑的缺陷有关，需要进行代码调整以确保分词器能够可靠地初始化。此项修复旨在提升ColossalQA工具链在处理GPT-2模型时的稳定性和用户体验。,是,是
https://github.com/vllm-project/vllm/issues/11558,在LoRA微调过程中，当lm_head和embed_tokens层被设置为完全训练（而非仅训练LoRA适配器）时，模型出现了性能异常或训练不稳定的现象。这通常涉及模型输出层和输入嵌入层的参数更新，可能与全参数微调和LoRA轻量微调模式的混合使用产生冲突有关。其潜在原因包括梯度计算异常、不同层学习率不匹配或适配器与基础模型参数间的优化不一致。,是,是
https://github.com/vllm-project/vllm/issues/13871,该问题涉及修复Ultravox模型的输入处理逻辑，以确保在线和离线推理场景下的`prompt_token_ids`能够保持一致。此次修改还更新了测试模型，由于Ultravox v0.5版本的更新破坏了处理器测试，故将其回退至使用v0.4版本以恢复测试流程。,是,是
https://github.com/tensorflow/tensorflow/issues/59906,用户在TensorFlow Keras框架下进行语义分割模型训练时遭遇资源耗尽错误，即使将图像尺寸降至512x512、批量大小设为32并使用2000张图像，在Colab Pro订阅环境中仍出现内存不足问题。该问题核心在于训练大模型（参数量3100万）和处理高分辨率图像（最小1024x1024）时显存需求超出硬件限制。用户质疑Colab Pro+能否支持批量大小256和3万张图像的完整训练，突显了显存管理与计算资源分配的关键矛盾。,是,是
https://github.com/tensorflow/tensorflow/issues/61869,在TensorFlow 2.13中，对RaggedTensor数据集进行map操作后，返回的Dataset对象的`element_spec`属性与预期不符。具体表现为，经过某些转换（例如一个简单的操作）后，`element_spec`未能正确反映数据集的真实结构，而仅显示为一个基础的TensorSpec。这很可能与数据集处理流程中RaggedTensor的元数据信息丢失或未正确传递有关。,是,是
https://github.com/hpcaitech/ColossalAI/issues/3357,用户在尝试复现ColossalChat模型时，执行保存操作遇到了一个TypeError，具体错误是`save_model()`函数收到了一个未预期的关键字参数`'tokenizer'`。这表明在模型保存的代码流程中，可能存在函数签名不匹配或版本兼容性问题。问题涉及模型保存组件，潜在原因可能是框架版本过旧或调用了不兼容的API接口。,是,是
https://github.com/hpcaitech/ColossalAI/issues/5198,在Shardformer组件中，当前缺乏对梯度累积融合功能的支持，这导致在大模型训练过程中无法有效优化内存使用和计算效率。该问题主要影响分布式训练的性能，可能由于梯度同步机制未与累积步骤深度整合所致。实现此功能将显著减少通信开销并提升训练稳定性。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1325,在修复Gemma模型导出至TensorRT-LLM时，发现模型配置中的`max_position_embeddings`参数与旋转嵌入（RoPE）实际应用的上下文长度不一致。该问题源于配置参数未正确传递至底层RoPE层，导致模型在特定序列长度下可能产生错误的注意力计算结果。此缺陷直接影响模型转换后的推理准确性与稳定性。,是,是
https://github.com/NVIDIA/Megatron-LM/issues/1495,在流水线并行度为2且使用虚拟流水线并行度为2并启用移除填充功能时，p2p_communication.py组件存在通信顺序错误和卡死问题。问题核心在于世界大小为2导致原有的环形通信变为点对点互连，造成设备间发送与接收操作顺序冲突，进而引发张量形状不匹配。修复第一个通信顺序错误后，由于调用了torch.distributed.batch_isend_irecv接口又出现了卡死现象；通过重构通信逻辑，复用现有缓冲区成功解决了这两个问题。,是,是
https://github.com/vllm-project/vllm/issues/1846,在vLLM 0.2.2框架中加载vicuna-7b-v1.5模型时进程卡死，而FastChat框架可正常工作。问题核心现象是进程停滞在Ray分布式组件的对象获取阶段，具体位于`ray/_private/worker.py`的`get_objects`方法调用中。这暗示了潜在原因可能与vLLM和Ray在分布式环境下的模型加载或对象序列化交互有关。,是,是
https://github.com/hpcaitech/ColossalAI/issues/3760,在使用双损失函数相加时出现参数重复归约错误，系统检测到尺寸为4096的参数已被归约，二次归约会引发算术异常。该问题涉及梯度归约机制，可能由于损失值计算流程中梯度被多次同步导致。错误提示表明张量操作在分布式训练环境下存在冲突。,是,是
https://github.com/tensorflow/tensorflow/issues/76031,"用户在使用TensorFlow 2.17.0时，通过tfrecord文件生成数据集并训练模型时遇到了“Only one input size may be -1, not both 0 and 1”的错误。该问题在直接使用本地图像和JSON标签文件训练时不会出现，表明问题可能与tfrecord数据集的解析或处理流程有关。核心现象指向了张量形状推断过程中出现了多个维度被指定为-1的冲突，这通常发生在数据预处理或模型输入层定义环节。",是,是
https://github.com/tensorflow/tensorflow/issues/75831,在 Raspberry Pi Pico W 上运行 TensorFlow Lite 模型时，调用 `AllocateTensors()` 函数导致程序崩溃且无串口输出。该问题涉及在资源受限的微控制器上部署由 Keras MDN-RNN 模型转换而来的 TFLite 模型。潜在原因可能是模型所需的张量内存超出了设备有限的 264KB SRAM 容量，或是模型本身过大，但具体的内存配置方法尚不明确。,是,是
https://github.com/NVIDIA/TensorRT-LLM/issues/2166,在TensorRT-LLM v0.11中，KV缓存复用（kv_reuse）与Int8 KV缓存（int8_kv_cache）无法同时启用，因为分页上下文FMHA算子目前尚不支持Int8量化。用户请求官方支持这两种优化功能的兼容性，因为手动绕过现有断言检查会导致系统在处理约3000个请求后崩溃。这一限制源于FMHA是一个闭源算子，用户无法自行修复，从而严重影响了大模型部署的性能优化和资源效率。,是,是
https://github.com/tensorflow/tensorflow/issues/66934,该问题涉及在oneDNN组件中为BatchMatMul操作启用量化批处理矩阵支持，并允许融合如乘法与加法等二元操作。这一改进对基于Transformer的模型尤为重要，因为其自注意力机制频繁使用此类量化批矩阵乘法及融合模式。重新开放之前的回滚提交旨在恢复这些功能以优化模型性能。,是,是
https://github.com/vllm-project/vllm/issues/8904,HuggingFace的AutoTokenizer与vLLM在处理同一模型（如Mistral）时出现分词结果不匹配的问题，这会导致依赖精确分词的应用出现错误或异常行为。该问题涉及两个框架的核心分词组件，可能源于分词器实现或预处理逻辑的差异。用户提供的复现代码显示分词结果在特定位置存在不一致，预期两者应完全一致。,是,是
https://github.com/mindspore-lab/mindnlp/issues/374,在修复词汇表查找功能时，发现模型在处理特定输入时出现异常，主要涉及嵌入层和词汇映射组件，初步分析可能与词汇表索引越界或初始化参数配置不当有关。,是,是
https://gitee.com/ascend/MindSpeed/issues/IA6HLB,Ulysses模型在使用mcore后端时，开启计算并行（cp）与关闭计算优化（co）两种配置下，模型精度出现显著差异。该问题涉及mcore组件的计算优化与并行处理机制，可能源于并行策略与优化算法的交互影响了数值计算的稳定性或收敛行为。,是,是
https://github.com/pytorch/pytorch/issues/129602,该提交为DTensor的comm_mode调试功能新增了模块级前向与反向传播的追踪能力，扩展了原有仅支持操作级追踪的限制。核心改进包括重构输出格式以清晰区分集合通信计数与操作，并设计了可扩展的追踪表函数以便未来通过命令行参数自定义信息层级。是测试用例和示例输出已同步更新，验证了MLP和Transformer模型的模块级与操作级追踪功能。,是,是
https://github.com/pytorch/pytorch/issues/132734,在3D并行框架中，DeepSpeed和Megatron等框架会为同一通信后端重复创建通信组。为此，建议为`new_group`和`init_process_group` API引入基于后端的通信组缓存机制，通过复用已创建的组来减少进程组数量。这一优化旨在避免超出后端硬件处理多进程组的能力，并提升未来大规模模型扩展时所需的通信可扩展性。,是,是
https://gitee.com/mindspore/mindformers/issues/I78RSC,MindFormerBook的索引机制在当前设计下存在维护性和扩展性问题，随着模型数量的增长，其复杂的索引方式显著增加了维护难度。同时，高阶接口如BaseModel、BaseProcessor和BaseConfig的子类对MindFormerBook存在强依赖，其校验条件过于严格，要求必须添加特定字段，否则会触发报错，这反映出当前校验逻辑的不合理性。,是,是
https://github.com/tensorflow/tensorflow/issues/59630,在Ubuntu 20.04环境下使用TensorFlow 2.8.1将PyTorch模型转换为Int8量化TFLite模型时，模型中的Unsqueeze操作被转换为While循环控制流算子。当通过NXP板载的NPU委托库（libvx_delegate.so）运行该模型时出现错误，其核心问题在于控制流算子被识别为动态张量，导致当前NPU委托无法支持此类动态操作。用户因此寻求在NPU委托环境下运行包含控制流算子模型的有效方法。,是,是
https://gitee.com/mindspore/mindformers/issues/I8ZK3Y,在Baichuan2 Lite模型进行多卡双动态推理时，导出MindIR格式文件出现报错。该问题涉及MindFormers框架的模型导出功能，核心现象是在图模式下的多卡并行环境中执行动态形状推理流程失败。潜在原因可能与分布式环境下的动态图转换或算子支持有关。,是,是
https://github.com/deepspeedai/DeepSpeed/issues/2730,DeepSpeed优化的Bloom模型推理产生错误logits，导致模型精度下降。与纯HuggingFace版本相比，FP32模式下的数值差异甚至超过了HF自身FP16与FP32的差异，涉及avg L2、rel L2等多个指标异常。该问题可能源于DeepSpeed的模型优化组件，潜在原因包括数值计算精度或算子实现不一致。,是,是
